Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR,tradecount
1654272000000,2022-06-03 16:00:00,BTCEUR,27541.98,27578.98,27438.52,27536.85,86.42775,2377886.6001965,3826
1654268400000,2022-06-03 15:00:00,BTCEUR,27484.85,27597.38,27374.47,27542.5,98.32117,2702118.6573454,3873
1654264800000,2022-06-03 14:00:00,BTCEUR,27663.49,27703.39,27305.49,27486.57,215.63985,5941896.615344,5741
1654261200000,2022-06-03 13:00:00,BTCEUR,27568.96,27744.47,27469.66,27660.82,218.70789,6038969.2639547,6509
1654257600000,2022-06-03 12:00:00,BTCEUR,27747.85,27856.8,27524.16,27568.96,257.60635,7135466.1232584,7939
1654254000000,2022-06-03 11:00:00,BTCEUR,27793.76,27896.28,27659.95,27747.86,138.84422,3853124.1777828,5893
1654250400000,2022-06-03 10:00:00,BTCEUR,28164.56,28176.69,27713.09,27787.87,145.88594,4074181.4912414,5913
1654246800000,2022-06-03 09:00:00,BTCEUR,28315.58,28356.08,28078.5,28162.86,117.94914,3322344.6316954,4638
1654243200000,2022-06-03 08:00:00,BTCEUR,28304.42,28378.82,28243.61,28315.57,87.72972,2485411.7004823,3343
1654239600000,2022-06-03 07:00:00,BTCEUR,28231.66,28348.0,28179.65,28308.79,87.71443,2480076.3009822,3342
1654236000000,2022-06-03 06:00:00,BTCEUR,28406.03,28406.03,28231.65,28231.65,55.08561,1560628.4944927,2427
1654232400000,2022-06-03 05:00:00,BTCEUR,28310.95,28425.93,28308.5,28407.98,41.22754,1170268.4600446,1929
1654228800000,2022-06-03 04:00:00,BTCEUR,28401.15,28420.86,28307.3,28319.29,40.92162,1160595.9596417,1823
1654225200000,2022-06-03 03:00:00,BTCEUR,28403.09,28418.72,28325.94,28401.14,31.28147,887429.6837471,1539
1654221600000,2022-06-03 02:00:00,BTCEUR,28470.18,28509.09,28383.56,28401.53,31.91071,907241.4493608,1412
1654218000000,2022-06-03 01:00:00,BTCEUR,28264.4,28540.6,28252.73,28465.72,50.01409,1420423.7203069,2117
1654214400000,2022-06-03 00:00:00,BTCEUR,28331.83,28399.88,28230.75,28265.74,80.15543,2270688.8627246,2350
1654210800000,2022-06-02 23:00:00,BTCEUR,28368.67,28519.23,28314.16,28333.25,44.028,1251453.1664167,1665
1654207200000,2022-06-02 22:00:00,BTCEUR,28264.28,28554.68,28218.27,28368.66,73.97867,2100897.8656564,2574
1654203600000,2022-06-02 21:00:00,BTCEUR,28152.99,28275.26,28143.01,28265.19,27.60462,778354.4187241,1787
1654200000000,2022-06-02 20:00:00,BTCEUR,28190.33,28278.82,28151.01,28156.54,45.81171,1292141.3723257,2564
1654196400000,2022-06-02 19:00:00,BTCEUR,28061.75,28201.69,27998.38,28179.47,64.13575,1800865.0305632,3127
1654192800000,2022-06-02 18:00:00,BTCEUR,28103.24,28222.73,27911.61,28064.64,65.45038,1838980.6760353,3262
1654189200000,2022-06-02 17:00:00,BTCEUR,28207.01,28260.38,28075.99,28099.7,76.46947,2153776.7872874,3306
1654185600000,2022-06-02 16:00:00,BTCEUR,28153.95,28339.96,28117.37,28206.47,104.59632,2951024.5362196,3870
1654182000000,2022-06-02 15:00:00,BTCEUR,28051.48,28321.0,28036.32,28147.29,153.21293,4321333.435491,4848
1654178400000,2022-06-02 14:00:00,BTCEUR,27949.79,28144.96,27832.59,28051.47,168.4077,4712681.4720969,5323
1654174800000,2022-06-02 13:00:00,BTCEUR,28120.24,28262.93,27642.52,27949.98,259.48312,7246687.6280249,7852
1654171200000,2022-06-02 12:00:00,BTCEUR,28212.52,28234.64,28096.01,28120.26,172.34125,4850944.4734908,4657
1654167600000,2022-06-02 11:00:00,BTCEUR,28083.56,28262.94,28021.46,28212.52,147.10756,4140939.2079581,4625
1654164000000,2022-06-02 10:00:00,BTCEUR,28005.87,28200.0,27926.35,28083.35,100.23307,2812900.6403496,4044
1654160400000,2022-06-02 09:00:00,BTCEUR,28015.96,28083.18,27956.13,28005.87,61.44319,1721904.9890526,3155
1654156800000,2022-06-02 08:00:00,BTCEUR,28053.1,28088.5,27999.72,28019.81,101.20389,2837828.5248197,4022
1654153200000,2022-06-02 07:00:00,BTCEUR,28025.73,28241.42,28010.62,28053.11,128.12178,3600251.0161972,4026
1654149600000,2022-06-02 06:00:00,BTCEUR,28027.31,28055.63,27945.22,28025.74,49.70962,1392038.16376,2382
1654146000000,2022-06-02 05:00:00,BTCEUR,27986.53,28044.03,27861.12,28028.34,66.81232,1869357.437105,2887
1654142400000,2022-06-02 04:00:00,BTCEUR,27913.04,27993.43,27828.14,27984.99,43.02519,1201959.2319907,2164
1654138800000,2022-06-02 03:00:00,BTCEUR,28001.38,28025.85,27877.68,27902.7,40.4074,1129280.5774604,1736
1654135200000,2022-06-02 02:00:00,BTCEUR,27976.92,28058.86,27946.69,28003.58,37.25664,1043067.9843689,1612
1654131600000,2022-06-02 01:00:00,BTCEUR,27849.31,28047.16,27814.22,27978.43,47.07331,1316387.8097514,2042
1654128000000,2022-06-02 00:00:00,BTCEUR,27979.59,27997.32,27766.97,27848.04,91.29112,2545022.1321567,3601
1654124400000,2022-06-01 23:00:00,BTCEUR,27926.99,28225.75,27911.97,27974.43,70.3217,1972454.0910256,2790
1654120800000,2022-06-01 22:00:00,BTCEUR,27779.3,27950.1,27710.53,27925.78,32.1276,894260.3881992,1715
1654117200000,2022-06-01 21:00:00,BTCEUR,27813.14,27970.29,27769.1,27772.53,70.51895,1966909.3214813,2733
1654113600000,2022-06-01 20:00:00,BTCEUR,28269.68,28305.88,27537.03,27811.54,260.61433,7273208.7521016,7362
1654110000000,2022-06-01 19:00:00,BTCEUR,28302.93,28473.07,28166.96,28272.29,159.21109,4511426.2910357,5076
1654106400000,2022-06-01 18:00:00,BTCEUR,28328.35,28566.96,28263.41,28304.73,168.83275,4801733.0139861,5113
1654102800000,2022-06-01 17:00:00,BTCEUR,28586.66,28605.7,28091.98,28318.78,218.68903,6192669.4454447,6505
1654099200000,2022-06-01 16:00:00,BTCEUR,28882.68,28882.68,28474.47,28590.38,231.7907,6642363.5697474,6703
1654095600000,2022-06-01 15:00:00,BTCEUR,29201.2,29282.31,28855.78,28884.56,240.7631,6993075.8220835,7122
1654092000000,2022-06-01 14:00:00,BTCEUR,29641.88,29748.52,29010.0,29219.43,214.45908,6294856.9630686,6541
1654088400000,2022-06-01 13:00:00,BTCEUR,29582.05,29749.98,29532.96,29642.04,124.64028,3694951.2965183,4533
1654084800000,2022-06-01 12:00:00,BTCEUR,29523.35,29694.74,29445.59,29585.67,106.4128,3144352.5078166,3959
1654081200000,2022-06-01 11:00:00,BTCEUR,29450.96,29556.17,29351.25,29523.34,90.26645,2658782.1652505,3759
1654077600000,2022-06-01 10:00:00,BTCEUR,29556.64,29569.24,29434.35,29449.52,53.38747,1574257.3827179,2920
1654074000000,2022-06-01 09:00:00,BTCEUR,29513.42,29570.0,29492.07,29557.62,68.13527,2012630.46757,2863
1654070400000,2022-06-01 08:00:00,BTCEUR,29374.99,29522.86,29300.01,29513.42,93.93707,2765924.2093681,3318
1654066800000,2022-06-01 07:00:00,BTCEUR,29450.52,29498.63,29362.78,29367.6,55.06732,1619928.2536751,2208
1654063200000,2022-06-01 06:00:00,BTCEUR,29530.2,29567.3,29450.25,29450.52,26.31395,776304.687649,1231
1654059600000,2022-06-01 05:00:00,BTCEUR,29457.87,29530.77,29350.0,29526.23,25.91142,763227.5439689,1204
1654056000000,2022-06-01 04:00:00,BTCEUR,29490.64,29531.85,29272.91,29456.9,58.91,1731635.4556279,2391
1654052400000,2022-06-01 03:00:00,BTCEUR,29656.92,29662.61,29476.24,29490.63,38.4313,1135822.6623389,2126
1654048800000,2022-06-01 02:00:00,BTCEUR,29762.99,29776.99,29587.26,29656.86,43.66208,1295180.6161268,1996
1654045200000,2022-06-01 01:00:00,BTCEUR,29755.77,29765.61,29675.89,29762.8,62.4266,1856138.8074272,2402
1654041600000,2022-06-01 00:00:00,BTCEUR,29623.86,29795.0,29524.53,29759.26,63.9316,1897691.6259022,2951
1654038000000,2022-05-31 23:00:00,BTCEUR,29686.24,29749.99,29592.76,29616.68,29.69619,881235.3245782,1490
1654034400000,2022-05-31 22:00:00,BTCEUR,29535.92,29705.25,29508.83,29686.24,35.37029,1047380.8994753,1586
1654030800000,2022-05-31 21:00:00,BTCEUR,29641.75,29653.78,29480.0,29535.01,28.72961,850316.0179296,1944
1654027200000,2022-05-31 20:00:00,BTCEUR,29463.94,29641.75,29433.54,29641.75,61.43517,1815345.8105151,3195
1654023600000,2022-05-31 19:00:00,BTCEUR,29508.53,29613.88,29426.12,29455.96,83.34062,2460244.3664545,3900
1654020000000,2022-05-31 18:00:00,BTCEUR,29920.17,29959.87,29439.26,29511.32,116.20283,3455313.2009145,4975
1654016400000,2022-05-31 17:00:00,BTCEUR,29976.33,30014.14,29726.78,29922.97,91.49706,2731276.9255313,4169
1654012800000,2022-05-31 16:00:00,BTCEUR,29859.57,30189.85,29661.58,29985.46,221.42758,6630206.5762932,7550
1654009200000,2022-05-31 15:00:00,BTCEUR,29574.86,29984.03,29428.37,29859.81,164.31024,4876667.8868813,6039
1654005600000,2022-05-31 14:00:00,BTCEUR,29291.54,29617.99,29185.2,29579.3,203.035,5976982.0111493,6751
1654002000000,2022-05-31 13:00:00,BTCEUR,29590.11,29806.61,29194.56,29313.42,228.2127,6722062.2956989,7237
1653998400000,2022-05-31 12:00:00,BTCEUR,29668.47,29699.64,29520.5,29592.14,111.00638,3286233.8443764,4736
1653994800000,2022-05-31 11:00:00,BTCEUR,29620.8,29749.27,29608.05,29668.48,106.36754,3157522.5452566,4409
1653991200000,2022-05-31 10:00:00,BTCEUR,29414.35,29622.3,29400.76,29620.8,120.73301,3561148.9329132,4528
1653987600000,2022-05-31 09:00:00,BTCEUR,29486.41,29505.47,29356.04,29415.88,115.59939,3400787.0143705,4499
1653984000000,2022-05-31 08:00:00,BTCEUR,29412.22,29569.82,29411.36,29486.4,100.9767,2976144.1817661,4058
1653980400000,2022-05-31 07:00:00,BTCEUR,29362.02,29425.86,29334.0,29412.15,91.91458,2699919.996145,3807
1653976800000,2022-05-31 06:00:00,BTCEUR,29448.82,29469.82,29292.94,29350.72,110.95898,3259856.922505,4086
1653973200000,2022-05-31 05:00:00,BTCEUR,29502.09,29528.16,29428.39,29448.82,62.58882,1845146.0298896,2618
1653969600000,2022-05-31 04:00:00,BTCEUR,29561.32,29600.0,29465.34,29502.09,46.69031,1378989.560196,2035
1653966000000,2022-05-31 03:00:00,BTCEUR,29489.95,29611.99,29430.02,29561.63,86.95871,2568024.9228565,2638
1653962400000,2022-05-31 02:00:00,BTCEUR,29364.98,29518.94,29308.4,29489.95,38.96183,1146647.3213934,1724
1653958800000,2022-05-31 01:00:00,BTCEUR,29365.92,29434.49,29267.78,29364.99,53.36594,1566266.6123835,2139
1653955200000,2022-05-31 00:00:00,BTCEUR,29464.68,29570.65,29251.77,29367.86,102.06761,3000059.6592828,3106
1653951600000,2022-05-30 23:00:00,BTCEUR,29495.43,29612.97,29344.34,29466.28,139.77706,4123331.7039136,3746
1653948000000,2022-05-30 22:00:00,BTCEUR,29518.34,29610.16,29251.0,29494.36,94.77504,2785196.422531,3632
1653944400000,2022-05-30 21:00:00,BTCEUR,29025.08,29875.89,28970.45,29513.6,172.12103,5057045.0272477,5971
1653940800000,2022-05-30 20:00:00,BTCEUR,28431.16,29138.4,28347.0,29025.24,245.16882,7065642.0231381,6908
1653937200000,2022-05-30 19:00:00,BTCEUR,28460.08,28618.55,28380.0,28429.09,70.09078,1997185.060062,2692
1653933600000,2022-05-30 18:00:00,BTCEUR,28486.95,28501.77,28433.23,28460.59,42.60301,1213013.4655376,2168
1653930000000,2022-05-30 17:00:00,BTCEUR,28402.27,28572.45,28368.17,28486.96,83.56133,2379682.4359472,2998
1653926400000,2022-05-30 16:00:00,BTCEUR,28431.47,28489.91,28367.89,28400.24,96.17221,2733596.7490365,3351
1653922800000,2022-05-30 15:00:00,BTCEUR,28266.63,28465.65,28251.33,28431.47,72.48059,2055798.5820014,3044
1653919200000,2022-05-30 14:00:00,BTCEUR,28347.87,28547.18,28240.98,28266.63,158.51364,4501806.3983269,4489
1653915600000,2022-05-30 13:00:00,BTCEUR,28397.21,28433.07,28135.2,28355.72,125.94171,3559972.503881,4071
1653912000000,2022-05-30 12:00:00,BTCEUR,28481.68,28737.0,28229.23,28397.6,145.32939,4133697.3440245,4599
1653908400000,2022-05-30 11:00:00,BTCEUR,28409.56,28517.1,28380.29,28481.67,76.42105,2174147.6258237,2982
1653904800000,2022-05-30 10:00:00,BTCEUR,28529.28,28612.32,28389.22,28404.9,114.80097,3268908.7461957,3399
1653901200000,2022-05-30 09:00:00,BTCEUR,28564.47,28593.08,28420.08,28535.93,125.72753,3584123.7537467,3333
1653897600000,2022-05-30 08:00:00,BTCEUR,28515.31,28605.74,28445.53,28564.47,94.35981,2693178.6203344,3329
1653894000000,2022-05-30 07:00:00,BTCEUR,28549.67,28586.14,28402.59,28516.86,90.53276,2578665.561155,3155
1653890400000,2022-05-30 06:00:00,BTCEUR,28316.42,28700.0,28272.44,28550.0,191.20416,5448618.9971633,5178
1653886800000,2022-05-30 05:00:00,BTCEUR,28191.45,28327.37,28155.16,28315.83,69.65746,1965927.1442036,2704
1653883200000,2022-05-30 04:00:00,BTCEUR,28236.01,28300.0,28121.39,28195.49,79.24302,2234666.949691,2572
1653879600000,2022-05-30 03:00:00,BTCEUR,28112.49,28290.0,28112.49,28236.01,94.52747,2665687.7733888,2899
1653876000000,2022-05-30 02:00:00,BTCEUR,27691.43,28150.0,27685.7,28101.88,210.62151,5895486.6694161,5526
1653872400000,2022-05-30 01:00:00,BTCEUR,27304.03,27697.5,27304.03,27691.42,129.20386,3558640.8343948,3301
1653868800000,2022-05-30 00:00:00,BTCEUR,27464.05,27469.49,27301.92,27304.03,46.26414,1265791.0516773,1605
1653865200000,2022-05-29 23:00:00,BTCEUR,27412.36,27483.49,27386.46,27462.94,44.75209,1228075.5195452,1785
1653861600000,2022-05-29 22:00:00,BTCEUR,27251.45,27565.61,27180.81,27412.36,143.16556,3916095.7948356,3939
1653858000000,2022-05-29 21:00:00,BTCEUR,27205.57,27257.57,27190.22,27251.45,14.10008,383714.2686841,1172
1653854400000,2022-05-29 20:00:00,BTCEUR,27165.23,27208.0,27120.45,27207.49,50.42088,1370011.7882312,2156
1653850800000,2022-05-29 19:00:00,BTCEUR,27189.5,27218.25,27108.77,27164.67,54.30184,1474438.1299401,2526
1653847200000,2022-05-29 18:00:00,BTCEUR,27239.46,27267.98,27183.71,27188.35,25.16821,685420.9792412,1739
1653843600000,2022-05-29 17:00:00,BTCEUR,27304.32,27369.47,27212.39,27239.45,28.19627,769443.3570035,1677
1653840000000,2022-05-29 16:00:00,BTCEUR,27238.87,27364.68,27238.87,27304.31,38.68416,1056494.5412053,1987
1653836400000,2022-05-29 15:00:00,BTCEUR,27309.09,27309.09,27180.27,27239.17,48.62873,1324241.8799916,2196
1653832800000,2022-05-29 14:00:00,BTCEUR,27339.9,27392.47,27301.93,27316.69,32.68817,893729.2978419,1804
1653829200000,2022-05-29 13:00:00,BTCEUR,27390.4,27474.48,27325.45,27339.88,41.92232,1147685.7870744,2141
1653825600000,2022-05-29 12:00:00,BTCEUR,27232.87,27474.48,27215.83,27390.85,95.78001,2620336.9735923,3556
1653822000000,2022-05-29 11:00:00,BTCEUR,27178.47,27249.98,27137.28,27229.37,48.17739,1310584.3566799,2178
1653818400000,2022-05-29 10:00:00,BTCEUR,27032.86,27232.13,27032.19,27179.64,56.62338,1537721.0825841,2585
1653814800000,2022-05-29 09:00:00,BTCEUR,27099.21,27111.24,27001.0,27032.71,31.38053,848552.6013329,1947
1653811200000,2022-05-29 08:00:00,BTCEUR,27045.27,27213.44,27024.56,27099.21,42.74669,1159708.6011017,2068
1653807600000,2022-05-29 07:00:00,BTCEUR,27068.79,27076.54,27035.94,27045.27,16.48904,446071.3921792,1067
1653804000000,2022-05-29 06:00:00,BTCEUR,27083.95,27098.99,27022.39,27068.78,18.90733,511523.983245,1125
1653800400000,2022-05-29 05:00:00,BTCEUR,26982.62,27087.78,26978.08,27083.94,17.50135,473048.8849518,909
1653796800000,2022-05-29 04:00:00,BTCEUR,27018.3,27031.49,26963.45,26982.85,13.86812,374450.6979379,773
1653793200000,2022-05-29 03:00:00,BTCEUR,26948.65,27032.15,26923.4,27024.69,18.05123,486941.7912757,952
1653789600000,2022-05-29 02:00:00,BTCEUR,26971.96,26971.96,26890.0,26950.81,30.83775,830433.9992745,1382
1653786000000,2022-05-29 01:00:00,BTCEUR,27044.78,27061.75,26948.55,26969.22,31.47051,849683.8313695,1503
1653782400000,2022-05-29 00:00:00,BTCEUR,27066.94,27082.24,27013.55,27044.79,23.00379,622129.0387042,1182
1653778800000,2022-05-28 23:00:00,BTCEUR,27029.36,27183.21,27027.9,27066.95,29.65427,803895.8513397,1754
1653775200000,2022-05-28 22:00:00,BTCEUR,27047.53,27072.39,26999.62,27026.81,13.34813,360823.441229,1241
1653771600000,2022-05-28 21:00:00,BTCEUR,27061.18,27095.28,27027.77,27047.53,15.84609,428790.2299662,1125
1653768000000,2022-05-28 20:00:00,BTCEUR,27071.93,27075.63,27025.73,27061.19,30.66573,829668.1125413,1551
1653764400000,2022-05-28 19:00:00,BTCEUR,27033.65,27111.75,26976.71,27071.93,34.35129,929231.8210152,1818
1653760800000,2022-05-28 18:00:00,BTCEUR,26931.88,27053.47,26930.4,27037.53,24.58794,663551.3880198,1710
1653757200000,2022-05-28 17:00:00,BTCEUR,26959.89,27056.3,26835.01,26935.72,48.91298,1317656.0273357,2280
1653753600000,2022-05-28 16:00:00,BTCEUR,27027.99,27083.81,26950.01,26954.72,28.60308,773144.0300705,1864
1653750000000,2022-05-28 15:00:00,BTCEUR,26993.14,27118.0,26927.69,27027.99,48.6599,1315712.5998137,2480
1653746400000,2022-05-28 14:00:00,BTCEUR,27105.07,27133.45,26958.23,26992.97,44.93975,1215247.0951184,2329
1653742800000,2022-05-28 13:00:00,BTCEUR,27031.88,27275.0,26982.21,27105.07,81.19263,2202422.5865007,2984
1653739200000,2022-05-28 12:00:00,BTCEUR,26862.16,27071.32,26841.7,27019.08,64.02873,1726128.8827158,2671
1653735600000,2022-05-28 11:00:00,BTCEUR,26853.31,26958.0,26823.54,26869.13,51.16328,1376391.5614358,2569
1653732000000,2022-05-28 10:00:00,BTCEUR,26846.16,26894.79,26809.41,26857.87,37.43673,1005264.4858602,1980
1653728400000,2022-05-28 09:00:00,BTCEUR,26880.46,26915.67,26809.85,26848.26,36.6487,984378.4719559,1991
1653724800000,2022-05-28 08:00:00,BTCEUR,26911.1,26944.95,26803.53,26876.46,30.9397,831739.822485,1891
1653721200000,2022-05-28 07:00:00,BTCEUR,26887.31,26930.57,26850.01,26911.1,30.17353,811150.3513299,1811
1653717600000,2022-05-28 06:00:00,BTCEUR,26898.59,26947.87,26855.58,26884.11,36.31162,976465.396053,1708
1653714000000,2022-05-28 05:00:00,BTCEUR,26856.79,26965.62,26806.35,26900.66,35.16174,945453.3370806,1422
1653710400000,2022-05-28 04:00:00,BTCEUR,26844.92,26909.57,26781.46,26860.71,21.69761,582414.9434549,1055
1653706800000,2022-05-28 03:00:00,BTCEUR,26711.44,26862.05,26668.13,26844.64,26.60209,712514.92858,1213
1653703200000,2022-05-28 02:00:00,BTCEUR,26654.76,26771.57,26638.61,26719.2,15.21382,406330.653257,884
1653699600000,2022-05-28 01:00:00,BTCEUR,26828.25,26858.93,26569.39,26644.6,58.51538,1560607.9417568,1740
1653696000000,2022-05-28 00:00:00,BTCEUR,26664.45,26848.61,26603.28,26826.46,34.32983,918485.8790682,1449
1653692400000,2022-05-27 23:00:00,BTCEUR,26845.93,26875.59,26575.09,26652.74,47.11121,1257811.5923416,1761
1653688800000,2022-05-27 22:00:00,BTCEUR,26746.98,26923.29,26682.58,26855.83,15.90705,427235.5572151,870
1653685200000,2022-05-27 21:00:00,BTCEUR,26787.4,26866.28,26720.95,26752.76,26.92217,721900.0179094,1373
1653681600000,2022-05-27 20:00:00,BTCEUR,26872.72,27038.13,26777.87,26788.08,74.38586,2000593.524008,2737
1653678000000,2022-05-27 19:00:00,BTCEUR,26515.09,27060.59,26467.93,26896.44,104.41571,2787701.1908955,3680
1653674400000,2022-05-27 18:00:00,BTCEUR,26475.95,26571.17,26355.41,26518.0,111.44377,2950357.5599595,4025
1653670800000,2022-05-27 17:00:00,BTCEUR,26825.47,26946.96,26424.76,26475.07,187.02434,4977724.3398333,5400
1653667200000,2022-05-27 16:00:00,BTCEUR,26942.77,27034.65,26761.46,26829.63,136.27659,3661155.4266778,4256
1653663600000,2022-05-27 15:00:00,BTCEUR,26865.07,27037.33,26746.23,26946.96,154.33878,4151613.5723619,4761
1653660000000,2022-05-27 14:00:00,BTCEUR,27292.2,27309.41,26776.23,26865.65,175.24901,4741313.2939045,5085
1653656400000,2022-05-27 13:00:00,BTCEUR,27293.53,27334.87,27161.79,27289.3,153.28571,4177937.7845606,4958
1653652800000,2022-05-27 12:00:00,BTCEUR,26994.62,27360.01,26919.72,27298.62,160.14337,4347278.8496712,5281
1653649200000,2022-05-27 11:00:00,BTCEUR,26935.69,27125.11,26908.55,27000.48,125.93903,3402679.8704062,4071
1653645600000,2022-05-27 10:00:00,BTCEUR,27091.45,27113.66,26499.0,26932.08,152.58875,4114824.2075799,4552
1653642000000,2022-05-27 09:00:00,BTCEUR,26973.16,27128.46,26921.09,27091.9,108.99648,2945544.2897316,3702
1653638400000,2022-05-27 08:00:00,BTCEUR,26995.38,27138.08,26811.03,26973.17,173.33958,4684093.4849962,4880
1653634800000,2022-05-27 07:00:00,BTCEUR,26960.93,27168.31,26879.17,26998.82,144.11378,3892970.9478126,4461
1653631200000,2022-05-27 06:00:00,BTCEUR,26787.88,27022.98,26617.27,26967.17,150.03061,4016210.400004,4745
1653627600000,2022-05-27 05:00:00,BTCEUR,26892.35,27009.93,26616.91,26782.05,132.77473,3561578.8576853,4281
1653624000000,2022-05-27 04:00:00,BTCEUR,26960.0,27056.29,26824.7,26881.88,58.47646,1574456.056608,2066
1653620400000,2022-05-27 03:00:00,BTCEUR,26942.52,27081.1,26924.86,26960.0,62.64737,1691334.6283527,2127
1653616800000,2022-05-27 02:00:00,BTCEUR,26907.32,27043.43,26800.0,26942.15,96.22129,2588194.1508745,2996
1653613200000,2022-05-27 01:00:00,BTCEUR,27078.43,27130.37,26831.57,26898.47,138.8656,3749500.788071,3746
1653609600000,2022-05-27 00:00:00,BTCEUR,27202.59,27379.89,27046.05,27066.1,85.97155,2340026.9045106,2970
1653606000000,2022-05-26 23:00:00,BTCEUR,27492.19,27532.43,27187.94,27211.76,70.39969,1927432.0190127,2331
1653602400000,2022-05-26 22:00:00,BTCEUR,27565.72,27640.0,27464.34,27491.01,29.71722,818589.8581626,1527
1653598800000,2022-05-26 21:00:00,BTCEUR,27454.97,27678.04,27454.97,27564.86,44.60815,1230063.778478,2025
1653595200000,2022-05-26 20:00:00,BTCEUR,27389.56,27581.66,27289.59,27447.29,91.96114,2522033.6091634,3082
1653591600000,2022-05-26 19:00:00,BTCEUR,27607.87,27620.07,27381.83,27389.07,75.13904,2064371.7869303,3071
1653588000000,2022-05-26 18:00:00,BTCEUR,27658.37,27663.78,27490.67,27611.01,68.26658,1883229.8885067,2604
1653584400000,2022-05-26 17:00:00,BTCEUR,27623.63,27697.21,27501.03,27664.0,73.63754,2033057.0490032,2616
1653580800000,2022-05-26 16:00:00,BTCEUR,27406.53,27760.38,27377.8,27616.69,177.08851,4891618.2154288,4642
1653577200000,2022-05-26 15:00:00,BTCEUR,27295.59,27518.15,27269.65,27401.03,149.88715,4107054.8563798,4026
1653573600000,2022-05-26 14:00:00,BTCEUR,26887.77,27399.0,26870.6,27298.33,297.431,8089318.9178469,6655
1653570000000,2022-05-26 13:00:00,BTCEUR,27048.62,27068.21,26211.77,26891.56,541.20623,14393295.1255364,13031
1653566400000,2022-05-26 12:00:00,BTCEUR,27091.64,27241.31,26911.8,27050.98,231.08356,6254043.2090809,6043
1653562800000,2022-05-26 11:00:00,BTCEUR,27180.73,27228.54,26998.23,27093.36,178.75513,4846231.058776,5502
